% # columns="iteration, evaluation, void, void, void, xmean", seed=390275, Wed Jan  3 17:42:07 2024, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 9 0 0 0 0.9032931437618055 1.3191113246822184 0.9195518460642466 0.7838833408328622 0.44375762326636803 1.019259415563981 2.1005961901098757
2 18 0 0 0 0.8431238687218849 1.7131200300959946 1.1173757534193187 0.9205768367904614 0.16015455444657256 1.6435031345584303 2.004442298177381
3 27 0 0 0 0.5268152977332499 1.594884925698436 1.0371299596282944 0.7733538954477187 -0.294579063708257 2.097206285159819 1.630908217449308
4 36 0 0 0 0.35112523027002784 1.8826521767970856 0.4943398017369429 0.22897075802090472 -0.24574461827079513 2.0713886648132163 1.963022548967091
5 45 0 0 0 0.5201433831848116 1.848811836672489 0.5751784957857589 0.30344943064521435 0.014651715165127033 2.3296555651326165 2.202734523649761
6 54 0 0 0 0.46705540703993154 1.9687021909011566 0.4879819145176687 0.7361694064165586 -0.08484094890376202 3.084226912511102 2.323446747043805
7 63 0 0 0 0.05695878406137456 1.6572189732898293 0.5146988694475179 1.2129111976997367 -0.3918905296007687 3.763851533823985 2.158235188173536
8 72 0 0 0 -0.2296409891237982 1.844585484544048 0.8196646178580729 1.6254576545766588 -1.053647933925793 5.212270310735614 1.4288291766335286
9 81 0 0 0 -0.11076143241233201 1.660564666000567 0.7598204364555051 1.5762668867062188 -0.4378428138537309 4.534446100400294 1.347372025927014
10 90 0 0 0 -0.0933555220739194 1.507391350061492 0.5600478242782374 1.6307478127754296 -0.46314561811210325 4.759800853878491 1.5205012180540545
11 99 0 0 0 -0.38055706080123297 1.8774538824331057 0.7547737224456766 1.485813245939317 -0.7789231847409743 4.950643173806425 1.068657549752103
